6;33.56;
5;39.93;
2;21.29;
3;24.65;
4;23.71;
6;31.94;
1;33.08;
5;42.10;
2;21.62;
3;22.72;
4;23.93;
1;34.77;
5;40.71;
6;32.56;
2;20.17;
3;22.74;
4;31.85;
1;36.19;
5;42.39;
6;31.86;
2;21.01;
3;22.24;
4;35.03;
1;36.02;
5;45.28;
6;32.52;
3;22.13;
2;21.27;
4;38.56;
5;51.22;
1;41.37;
6;34.03;
2;23.43;
3;21.89;
4;40.24;
5;48.52;
1;39.90;
6;35.66;
2;27.47;
3;23.77;
4;44.53;
1;38.05;
5;49.48;
6;34.53;
2;30.91;
3;25.77;
5;53.88;
4;46.55;
1;36.01;
6;33.13;
2;30.91;
3;26.84;
5;52.12;
4;46.71;
1;37.01;
6;31.67;
2;31.11;
3;26.38;
5;51.42;
4;51.20;
1;37.93;
6;30.99;
2;34.26;
3;28.90;
4;50.98;
5;50.07;
1;39.16;
6;32.44;
2;37.49;
3;34.32;
4;51.70;
5;57.85;
1;37.53;
6;36.76;
2;37.46;
3;36.95;
4;44.41;
5;66.98;
1;36.99;
6;37.48;
2;39.50;
3;37.88;
5;74.70;
1;37.83;
4;46.31;
6;37.25;
2;38.76;
3;37.88;
5;79.00;
6;35.63;
1;33.79;
4;45.55;
2;36.64;
3;37.94;
5;89.97;
6;32.10;
1;35.70;
4;43.18;
2;32.44;
3;39.10;
6;33.21;
4;41.91;
1;35.26;
5;102.92;
2;31.24;
3;36.99;
4;42.38;
1;43.99;
6;33.28;
5;97.67;
2;32.24;
3;35.17;
6;32.42;
4;42.14;
5;100.04;
1;43.67;
3;35.05;
2;32.12;
6;30.91;
4;37.22;
1;42.78;
5;101.19;
2;28.88;
3;37.67;
4;43.12;
6;33.67;
1;41.62;
5;106.37;
2;25.47;
3;32.28;
4;42.09;
6;30.92;
1;40.87;
5;97.35;
2;25.83;
3;30.32;
4;41.12;
6;40.18;
1;40.10;
5;88.43;
2;22.86;
3;29.91;
6;43.67;
4;36.21;
1;39.37;
5;77.21;
2;22.86;
3;30.56;
6;43.55;
4;33.43;
1;37.75;
5;65.40;
2;24.95;
3;33.63;
4;35.39;
6;46.14;
1;39.09;
5;57.90;
2;28.32;
3;31.80;
6;50.19;
4;32.63;
1;37.09;
5;43.68;
2;27.56;
3;33.24;
6;50.25;
4;31.15;
1;28.86;
5;43.94;
2;26.65;
3;34.10;
1;27.79;
6;52.15;
4;29.87;
5;43.12;
2;26.92;
3;34.70;
1;27.15;
5;44.81;
6;59.81;
4;29.92;
2;30.49;
3;32.08;
1;27.14;
6;55.81;
5;38.41;
4;29.57;
2;30.34;
3;33.08;
6;55.17;
1;30.43;
4;30.22;
5;41.37;
2;30.90;
3;33.11;
1;32.01;
6;46.51;
4;32.07;
5;43.98;
2;30.63;
3;32.58;
1;31.29;
6;43.03;
4;33.64;
5;48.99;
2;32.12;
3;31.93;
1;32.67;
4;33.64;
6;43.54;
5;54.08;
2;30.00;
3;29.62;
4;42.13;
1;31.62;
5;63.16;
6;40.40;
2;28.44;
3;29.31;
1;33.18;
4;43.70;
6;34.24;
5;65.90;
2;26.97;
3;28.78;
4;42.68;
1;40.99;
5;66.96;
6;34.27;
2;26.92;
3;27.92;
4;42.92;
1;42.09;
6;32.38;
5;66.40;
2;26.79;
3;26.74;
4;42.87;
6;24.72;
1;42.46;
5;62.97;
2;23.90;
3;25.37;
4;37.63;
6;25.19;
5;63.42;
1;41.72;
2;25.64;
3;24.38;
4;37.66;
6;24.84;
5;61.60;
1;39.17;
2;26.55;
3;24.04;
4;37.31;
5;58.76;
6;26.13;
1;37.97;
2;26.38;
3;25.74;
4;34.79;
5;55.05;
6;26.75;
1;39.73;
2;25.49;
3;28.47;
4;35.87;
5;51.90;
6;27.00;
1;38.99;
2;25.49;
3;28.70;
4;26.08;
5;40.34;
6;29.40;
1;37.37;
2;23.68;
3;27.33;
4;24.11;
5;37.91;
6;29.92;
1;35.71;
2;23.85;
3;26.29;
4;24.19;
5;35.49;
6;30.34;
1;27.32;
2;24.52;
3;26.43;
4;23.89;
5;36.73;
6;35.07;
1;27.52;
2;27.06;
3;27.50;
4;23.89;
5;37.06;
6;35.09;
1;27.05;
2;25.93;
3;26.83;
4;23.58;
5;38.01;
6;37.84;
1;27.14;
2;24.57;
3;28.43;
4;23.51;
5;36.89;
6;36.72;
1;27.82;
2;24.99;
3;29.66;
4;22.01;
5;37.37;
6;34.88;
1;27.97;
2;26.25;
4;22.53;
3;29.28;
5;36.23;
6;34.30;
1;27.98;
2;26.86;
4;21.45;
3;26.73;
5;36.35;
6;35.57;
1;28.90;
2;27.71;
4;20.23;
3;26.75;
5;36.00;
6;35.15;
1;29.97;
2;27.81;
4;20.09;
5;38.02;
3;26.60;
1;29.10;
6;35.77;
2;27.73;
5;38.19;
3;27.34;
1;29.31;
4;21.31;
6;35.58;
2;27.13;
4;21.47;
3;27.60;
5;36.83;
1;27.72;
6;32.76;
2;25.09;
4;21.55;
3;26.73;
5;35.13;
1;27.83;
6;37.69;
2;25.71;
4;21.71;
3;28.52;
5;34.43;
1;27.02;
6;34.30;
2;26.25;
4;21.21;
5;34.91;
3;27.17;
1;27.09;
6;35.23;
2;24.02;
4;21.63;
5;36.15;
3;26.96;
1;27.13;
6;34.54;
2;23.75;
4;21.32;
5;40.90;
3;27.72;
1;25.21;
6;33.97;
2;23.67;
4;21.61;
3;27.97;
5;40.43;
1;25.73;
6;32.06;
2;24.10;
4;21.98;
3;29.03;
5;40.43;
1;24.26;
6;29.91;
2;24.61;
4;21.60;
3;30.08;
5;39.79;
1;25.62;
6;30.30;
2;25.65;
4;20.31;
3;29.97;
5;40.62;
1;26.07;
6;30.61;
2;25.53;
4;20.27;
3;30.14;
1;27.16;
5;41.36;
6;31.44;
2;24.86;
4;20.19;
3;31.26;
5;42.60;
1;29.14;
6;27.71;
2;24.24;
4;20.03;
5;41.41;
3;29.96;
1;30.67;
6;27.14;
2;25.06;
4;20.84;
5;43.61;
3;31.02;
1;31.54;
6;28.37;
2;26.11;
4;20.42;
5;43.76;
3;31.24;
1;34.61;
6;29.36;
2;26.36;
4;20.24;
5;40.10;
1;35.42;
6;29.82;
3;29.54;
2;26.62;
4;19.95;
5;39.96;
3;30.22;
6;29.70;
1;34.56;
2;25.33;
4;19.28;
5;39.32;
3;27.98;
6;29.64;
1;34.37;
2;24.73;
4;19.27;
5;38.59;
3;27.61;
6;29.10;
1;34.26;
2;23.60;
4;19.27;
5;38.46;
3;27.83;
6;31.39;
1;33.74;
2;23.71;
4;20.07;
5;44.19;
3;29.12;
6;29.06;
1;35.73;
2;25.31;
4;20.07;
5;53.31;
3;30.28;
6;31.36;
1;34.74;
2;27.74;
4;21.57;
5;52.99;
3;30.45;
6;31.75;
1;33.41;
2;26.00;
4;20.57;
1;18.04;
6;18.28;
2;19.22;
1;18.04;
6;18.28;
2;19.38;
1;18.04;
6;18.28;
2;19.81;
1;18.04;
6;18.04;
2;19.81;
1;18.04;
6;18.04;
2;20.14;
1;18.04;
6;18.04;
2;20.13;
1;18.04;
6;18.04;
2;20.21;
1;18.04;
6;18.04;
2;20.21;
1;18.04;
6;18.04;
2;19.38;
1;18.04;
6;18.04;
2;19.38;
1;18.04;
6;19.14;
2;19.38;
1;18.04;
6;19.14;
2;19.22;
1;18.04;
6;19.14;
2;18.79;
1;18.04;
6;19.17;
2;18.79;
1;18.05;
6;19.31;
2;18.34;
1;20.44;
6;19.31;
2;18.11;
1;20.44;
6;19.31;
2;18.04;
1;20.45;
6;19.31;
2;18.04;
1;20.45;
6;19.31;
2;18.63;
6;20.67;
1;24.32;
2;18.63;
6;20.67;
1;18.14;
6;20.67;
1;18.14;
2;18.34;
1;18.14;
2;18.71;
6;21.80;
1;18.14;
2;18.71;
6;21.90;
1;18.14;
2;18.71;
6;21.90;
1;18.14;
2;18.71;
6;22.01;
1;18.14;
2;18.71;
6;22.01;
1;18.14;
2;18.71;
6;22.01;
1;18.14;
2;18.71;
6;22.01;
1;18.14;
2;18.71;
6;22.01;
1;18.14;
2;18.71;
6;22.01;
1;18.14;
2;18.40;
6;22.38;
1;18.14;
2;18.04;
6;21.05;
1;18.14;
2;18.04;
6;20.95;
1;18.14;
2;18.04;
6;20.95;
1;18.14;
2;18.04;
6;20.84;
1;18.14;
6;20.84;
2;18.04;
1;18.14;
6;20.84;
2;18.04;
1;18.14;
6;20.84;
2;18.16;
1;18.14;
6;21.68;
2;18.16;
1;18.14;
6;21.68;
2;18.47;
1;18.14;
6;21.31;
2;18.47;
1;18.14;
6;21.31;
2;18.47;
1;18.14;
6;21.31;
2;18.47;
1;18.14;
6;21.31;
2;18.89;
1;18.14;
6;21.31;
2;18.89;
1;18.14;
2;18.89;
6;21.61;
1;18.14;
2;18.89;
6;21.61;
1;18.14;
2;18.77;
6;21.61;
1;18.14;
2;18.77;
6;21.14;
1;18.14;
2;18.46;
6;21.14;
1;18.14;
2;18.46;
6;21.14;
1;18.14;
2;18.53;
6;21.14;
1;18.14;
2;18.53;
6;21.14;
1;18.14;
6;21.14;
2;18.42;
1;18.14;
2;18.42;
6;21.14;
1;18.14;
6;20.84;
2;18.42;
1;18.14;
2;18.42;
6;20.84;
1;18.14;
6;20.84;
2;18.51;
1;18.14;
2;18.51;
6;20.47;
1;18.14;
2;18.51;
6;20.47;
1;18.14;
2;18.51;
6;20.47;
1;18.14;
2;18.44;
6;20.47;
1;18.14;
2;18.44;
6;20.47;
1;18.14;
2;18.13;
6;20.47;
1;18.14;
2;18.20;
6;20.66;
1;18.14;
2;18.68;
6;20.66;
1;18.14;
2;18.68;
6;20.66;
1;18.14;
2;18.59;
6;20.66;
1;18.14;
2;18.59;
6;20.66;
1;18.14;
2;18.59;
6;20.91;
1;18.14;
2;18.59;
6;20.91;
1;18.14;
2;18.86;
6;20.91;
1;18.14;
2;18.86;
6;20.91;
1;18.14;
2;18.86;
6;20.91;
1;24.56;
6;20.73;
2;19.63;
1;24.56;
2;19.15;
6;20.73;
1;24.56;
6;20.73;
2;19.26;
1;24.56;
6;20.73;
1;24.56;
6;20.73;
2;19.26;
2;19.26;
1;24.56;
2;19.26;
6;20.47;
1;27.49;
2;19.37;
6;20.47;
1;27.49;
2;19.10;
6;20.62;
1;27.49;
2;19.93;
6;20.62;
1;27.49;
2;19.93;
6;20.62;
1;21.06;
2;19.09;
6;21.63;
1;21.06;
2;19.09;
6;21.63;
1;21.06;
2;18.99;
6;21.63;
1;21.06;
6;21.63;
2;19.42;
1;21.06;
6;21.63;
2;19.97;
1;21.06;
6;21.63;
2;19.97;
1;18.14;
6;21.63;
2;20.20;
1;18.14;
6;21.48;
1;18.14;
2;20.57;
6;21.48;
2;19.74;
1;18.14;
6;21.48;
1;18.14;
2;20.31;
6;20.47;
1;18.14;
2;20.30;
6;20.47;
1;18.14;
2;21.26;
6;20.47;
1;18.14;
2;22.11;
6;20.47;
1;18.14;
2;21.68;
6;20.47;
1;18.14;
2;21.14;
6;20.47;
1;18.14;
2;21.13;
6;20.47;
1;18.14;
2;20.79;
6;20.47;
1;32.79;
2;20.42;
6;20.47;
1;32.79;
2;20.42;
6;20.47;
1;32.79;
2;19.85;
6;20.47;
1;32.79;
2;19.85;
6;20.47;
1;32.79;
2;18.89;
6;20.90;
1;32.79;
2;18.59;
6;20.90;
1;60.15;
2;18.68;
6;20.90;
1;63.22;
2;18.68;
6;20.90;
1;63.22;
2;19.09;
6;20.90;
